"Category","Business Impact","Recommendation","Subscription ID","Subscription Name","Resource Group","Resource Name","Type","Updated Date","Potential benefits","Potential Annual Cost Savings","Potential Cost Savings Currency","Retirement date","Retiring feature"
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","helvellyn","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","appserver8","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Security","High","Machines should be configured to periodically check for missing system updates","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","insphireserver","Virtual machine","2025-10-21T08:15:56.1942363Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","apptest01","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Reliability","Medium","Upgrade to the latest version of the Azure Connected Machine agent","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","insphireserver","Machine - Azure Arc","2025-10-21T10:52:50.1016393Z","Improved stability and new functionality","",""
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","appserver5","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","apptest01_updatetest","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","catbells_swpdm","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","printserver_sql2016express","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Security","Medium","Machines should have a vulnerability assessment solution","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","insphireserver","Virtual machine","2025-10-21T09:09:58.1388691Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","eset-server_erasql","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for SQL status should be protected for Arc-enabled SQL Servers","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","garic-onprem-arc","appserver9_veeamsql2016","Sql Server Instance","2025-10-21T08:01:16.8416646Z","Prevent potential security breaches","",""
"Security","Medium","Virtual machines and virtual machine scale sets should have encryption at host enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T15:14:39.7779354Z","Prevent potential security breaches","",""
"Operational excellence","High","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T10:58:08.0753823Z","Boost Gen2 VM security by protecting against rootkits","",""
"Operational excellence","Medium","Install SQL best practices assessment on your SQL VM","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","SQL virtual machine","2025-10-21T10:57:26.7568941Z","Check your server config for best practices and increased excellence","",""
"Reliability","High","Use Availability zones for better resiliency and availability","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T06:34:44.7431488Z","Usage of zonal VMs protect your apps from zonal outage in any other zones.","",""
"Operational excellence","Medium","Add explicit outbound method to disable default outbound","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db778","Network interface","2025-10-21T10:40:11.3469556Z","Secure and explicit outbound access for new subnets.","",""
"Reliability","High","Migrate workload to D-series or better virtual machine","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T05:45:21.1175546Z","Full CPU performance for heavy workload in production","",""
"Reliability","Low","Convert Standard to Premium disk for higher uptime","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T06:18:58.5600435Z","Enhanced performance, configurability, and uptime","",""
"Reliability","High","Migrate workload to D-series or better virtual machine","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T05:45:21.1175546Z","Full CPU performance for heavy workload in production","",""
"Reliability","High","Migrate workload to D-series or better virtual machine","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T05:45:21.1175546Z","Full CPU performance for heavy workload in production","",""
"Reliability","High","Use Azure Capacity Reservation for virtual machine (VM)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T10:39:05.4692140Z","Guaranteed compute capacity in constrained region or zone.","",""
"Security","High","Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T08:03:49.3819638Z","Prevent potential security breaches","",""
"Reliability","High","Use Availability zones for better resiliency and availability","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T06:34:44.7431488Z","Usage of zonal VMs protect your apps from zonal outage in any other zones.","",""
"Reliability","High","Use Availability zones for better resiliency and availability","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T06:34:44.7431488Z","Usage of zonal VMs protect your apps from zonal outage in any other zones.","",""
"Reliability","Medium","Migrate workload to Virtual Machine Scale Sets Flex","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T06:21:13.7266713Z","Enhanced resilience to platform faults and updates.","",""
"Operational excellence","Medium","Add explicit outbound method to disable default outbound","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts298","Network interface","2025-10-21T10:40:11.3469556Z","Secure and explicit outbound access for new subnets.","",""
"Security","Medium","Machines should have a vulnerability assessment solution","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T09:09:58.1388691Z","Prevent potential security breaches","",""
"Operational excellence","High","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T10:58:08.0803871Z","Boost Gen2 VM security by protecting against rootkits","",""
"Security","High","Machines should be configured to periodically check for missing system updates","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T08:15:56.1992340Z","Prevent potential security breaches","",""
"Reliability","High","Validate Virtual Machine reliability with a Site Recovery test failover","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T05:59:45.5453281Z","Ensure business continuity. Verify disaster recovery plan.","",""
"Reliability","High","Use Azure Capacity Reservation for virtual machine (VM)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T10:39:05.4692140Z","Guaranteed compute capacity in constrained region or zone.","",""
"Security","High","Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T08:03:49.3819638Z","Prevent potential security breaches","",""
"Reliability","High","Use Azure Capacity Reservation for virtual machine (VM)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T10:39:05.4692140Z","Guaranteed compute capacity in constrained region or zone.","",""
"Security","Low","Non-internet-facing virtual machines should be protected with network security groups","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T08:05:33.7621081Z","Prevent potential security breaches","",""
"Operational excellence","High","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T10:58:08.0803871Z","Boost Gen2 VM security by protecting against rootkits","",""
"Reliability","Medium","Enable Azure backup for SQL on your virtual machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","SQL virtual machine","2025-10-21T06:14:19.9225352Z","SQL aware backups with no-infra for backup, centralized management, AG integration and point-in-time restore","",""
"Reliability","Medium","Migrate workload to Virtual Machine Scale Sets Flex","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T06:21:13.7266713Z","Enhanced resilience to platform faults and updates.","",""
"Reliability","Medium","Migrate workload to Virtual Machine Scale Sets Flex","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T06:21:13.7266713Z","Enhanced resilience to platform faults and updates.","",""
"Security","Low","Non-internet-facing virtual machines should be protected with network security groups","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T08:05:33.7621081Z","Prevent potential security breaches","",""
"Operational excellence","Medium","Install SQL best practices assessment on your SQL VM","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","SQL virtual machine","2025-10-21T10:57:26.7568941Z","Check your server config for best practices and increased excellence","",""
"Reliability","High","Validate Virtual Machine reliability with a Site Recovery test failover","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T05:59:45.5453281Z","Ensure business continuity. Verify disaster recovery plan.","",""
"Security","High","Machines should be configured to periodically check for missing system updates","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T08:15:56.1942363Z","Prevent potential security breaches","",""
"Security","High","Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T08:03:49.3819638Z","Prevent potential security breaches","",""
"Security","Medium","Virtual machines and virtual machine scale sets should have encryption at host enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T15:14:39.7729337Z","Prevent potential security breaches","",""
"Security","Medium","Guest Configuration extension should be installed on machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T14:13:21.5307196Z","Prevent potential security breaches","",""
"Security","Medium","Guest Configuration extension should be installed on machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T14:13:21.5357178Z","Prevent potential security breaches","",""
"Security","Medium","Guest Configuration extension should be installed on machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T14:13:21.5307196Z","Prevent potential security breaches","",""
"Reliability","Medium","Enable Azure backup for SQL on your virtual machines","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","SQL virtual machine","2025-10-21T06:14:19.9225352Z","SQL aware backups with no-infra for backup, centralized management, AG integration and point-in-time restore","",""
"Security","Medium","Virtual machines and virtual machine scale sets should have encryption at host enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T15:14:39.7779354Z","Prevent potential security breaches","",""
"Reliability","Low","Convert Standard to Premium disk for higher uptime","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T06:18:58.5600435Z","Enhanced performance, configurability, and uptime","",""
"Operational excellence","Medium","Add explicit outbound method to disable default outbound","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb62","Network interface","2025-10-21T10:40:11.3469556Z","Secure and explicit outbound access for new subnets.","",""
"Security","High","Machines should be configured to periodically check for missing system updates","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T08:15:56.1992340Z","Prevent potential security breaches","",""
"Reliability","High","Validate Virtual Machine reliability with a Site Recovery test failover","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T05:59:45.5453281Z","Ensure business continuity. Verify disaster recovery plan.","",""
"Reliability","Low","Convert Standard to Premium disk for higher uptime","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T06:18:58.5600435Z","Enhanced performance, configurability, and uptime","",""
"Security","Medium","Machines should have a vulnerability assessment solution","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","helvellyndb","Virtual machine","2025-10-21T09:09:58.1388691Z","Prevent potential security breaches","",""
"Security","Medium","Machines should have a vulnerability assessment solution","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","ts","Virtual machine","2025-10-21T09:09:58.1388691Z","Prevent potential security breaches","",""
"Security","Low","Non-internet-facing virtual machines should be protected with network security groups","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-asr-rds-uks-001","apptest01db","Virtual machine","2025-10-21T08:05:33.7621081Z","Prevent potential security breaches","",""
"Security","Low","Subscriptions should have a contact email address for security issues","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T12:09:35.2940801Z","Prevent potential security breaches","",""
"Cost","High","Consider virtual machine reserved instance to save over the on-demand costs","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T06:43:34.7441373Z","26,392 USD savings","26,392","USD"
"Security","High","A maximum of 3 owners should be designated for subscriptions","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T14:09:39.0671197Z","Prevent potential security breaches","",""
"Cost","High","Consider purchasing a savings plan for compute to unlock lower prices","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T11:01:49.5559942Z","19,235 USD savings","19,235","USD"
"Security","High","Disabled accounts with read and write permissions on Azure resources should be removed","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T09:05:11.4945098Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for Resource Manager should be enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T01:01:42.5723249Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender CSPM should be enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T08:07:17.5448060Z","Prevent potential security breaches","",""
"Security","High","Guest accounts with owner permissions on Azure resources should be removed","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T03:00:45.3172975Z","Prevent potential security breaches","",""
"Security","High","Guest accounts with read permissions on Azure resources should be removed","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T06:06:24.5359909Z","Prevent potential security breaches","",""
"Security","High","Disabled accounts with owner permissions on Azure resources should be removed","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T14:09:57.4027650Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for Storage plan should be enabled with Malware Scanning and Sensitive Data Threat Detection","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T08:00:42.1388740Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for SQL servers on machines should be enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T07:50:31.8109188Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for Key Vault should be enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T10:04:40.5710781Z","Prevent potential security breaches","",""
"Security","High","Guest accounts with write permissions on Azure resources should be removed","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T06:07:41.7512191Z","Prevent potential security breaches","",""
"Security","High","Microsoft Defender for App Service should be enabled","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","No resource group","123f7d2b-7731-4372-90da-3bc0555d6dbf","Subscription","2025-10-21T02:00:56.9860126Z","Prevent potential security breaches","",""
"Reliability","High","Use Availability zones for better resiliency and availability","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T06:34:44.7431488Z","Usage of zonal VMs protect your apps from zonal outage in any other zones.","",""
"Security","High","Machines should be configured to periodically check for missing system updates","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T08:15:56.1942363Z","Prevent potential security breaches","",""
"Reliability","High","Validate Virtual Machine reliability with a Site Recovery test failover","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T05:59:45.5453281Z","Ensure business continuity. Verify disaster recovery plan.","",""
"Security","Low","Non-internet-facing virtual machines should be protected with network security groups","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T08:05:33.7621081Z","Prevent potential security breaches","",""
"Reliability","High","Use Availability zones for better resiliency and availability","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T06:34:44.7431488Z","Usage of zonal VMs protect your apps from zonal outage in any other zones.","",""
"Reliability","High","Use Azure Capacity Reservation for virtual machine (VM)","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","insphireserver","Virtual machine","2025-10-21T10:39:05.4692140Z","Guaranteed compute capacity in constrained region or zone.","",""
"Security","Medium","Machines should have a vulnerability assessment solution","123f7d2b-7731-4372-90da-3bc0555d6dbf","BCN Azure CSP - Garic Ltd (123f7d2b-7731-4372-90da-3bc0555d6dbf)","rg-ga-app-prod-uks-001","appserver5","Virtual machine","2025-10-21T09:09:58.1388691Z","Prevent potential security breaches","",""
